date_key,store_id,product_id,units_sold,gross_sales_value,discount_value,net_sales_value,cogs_value,cash_sales_value,credit_sales_value,cash_transactions,credit_transactions
2025-10-20,ST006,SKU0017,4.23,92.21,0.0,92.21,41.49,26.17,66.04,0.38,0.95
2025-10-27,ST006,SKU0017,5.05,109.99,0.0,109.99,49.49,37.84,72.16,0.54,1.04
2025-11-03,ST006,SKU0017,5.03,109.47,0.0,109.47,49.25,25.66,83.81,0.37,1.2
2025-11-10,ST006,SKU0017,5.83,127.02,0.0,127.02,57.15,36.61,90.41,0.53,1.3
2025-11-17,ST006,SKU0017,5.07,110.51,0.0,110.51,49.73,29.76,80.75,0.43,1.16
2025-11-24,ST006,SKU0017,5.05,110.01,0.0,110.01,49.5,24.94,85.07,0.36,1.22
2025-12-01,ST006,SKU0017,9.28,202.04,0.0,202.04,90.91,52.28,149.76,0.75,2.15
2025-12-08,ST006,SKU0017,9.77,212.87,0.0,212.87,95.78,69.3,143.57,0.99,2.06
2025-12-15,ST006,SKU0017,10.46,227.92,0.0,227.92,102.55,67.3,160.62,0.97,2.3
2025-12-22,ST006,SKU0017,6.43,140.02,0.0,140.02,63.0,34.72,105.29,0.5,1.51
2025-12-29,ST006,SKU0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05,ST006,SKU0017,6.84,148.95,0.0,148.95,67.02,39.08,109.87,0.56,1.58
2026-01-12,ST006,SKU0017,6.36,138.61,0.0,138.61,62.37,46.15,92.46,0.66,1.33
2026-01-19,ST006,SKU0017,7.03,153.02,0.0,153.02,68.85,40.4,112.62,0.58,1.62
2026-01-26,ST006,SKU0017,1.77,38.57,0.0,38.57,17.36,10.79,27.78,0.15,0.4
2026-02-02,ST006,SKU0017,4.88,106.21,0.0,106.21,47.79,35.35,70.86,0.51,1.02
2026-02-09,ST006,SKU0017,5.71,124.34,0.0,124.34,55.95,34.12,90.21,0.49,1.29
2026-02-16,ST006,SKU0017,4.49,97.81,0.0,97.81,44.01,27.98,69.83,0.4,1.0
2026-02-23,ST006,SKU0017,4.6,100.2,0.0,100.2,45.08,34.18,66.02,0.49,0.95
2026-03-02,ST006,SKU0017,5.9,128.5,0.0,128.5,57.82,39.29,89.21,0.56,1.28
2026-03-09,ST006,SKU0017,4.26,92.81,0.0,92.81,41.76,22.88,69.94,0.33,1.0
2026-03-16,ST006,SKU0017,4.84,105.36,0.0,105.36,47.41,24.0,81.37,0.34,1.17
2026-03-23,ST006,SKU0017,4.78,104.03,0.0,104.03,46.81,29.28,74.75,0.42,1.07
2026-03-30,ST006,SKU0017,5.27,114.88,0.0,114.88,51.69,38.39,76.49,0.55,1.1
2026-04-06,ST006,SKU0017,6.92,150.8,0.0,150.8,67.85,38.43,112.37,0.55,1.61
2026-04-13,ST006,SKU0017,5.86,127.63,0.0,127.63,57.43,36.66,90.97,0.53,1.31
2026-04-20,ST006,SKU0017,6.56,142.92,0.0,142.92,64.31,37.08,105.84,0.53,1.52
2026-04-27,ST006,SKU0017,6.47,140.86,0.0,140.86,63.38,34.23,106.63,0.49,1.53
2026-05-04,ST006,SKU0017,5.39,117.39,0.0,117.39,52.82,31.35,86.04,0.45,1.23
2026-05-11,ST006,SKU0017,5.9,128.43,0.0,128.43,57.79,27.48,100.94,0.39,1.45
2026-05-18,ST006,SKU0017,5.71,124.36,0.0,124.36,55.96,30.5,93.86,0.44,1.35
2026-05-25,ST006,SKU0017,4.93,107.3,0.0,107.3,48.28,31.61,75.68,0.45,1.09
2026-06-01,ST006,SKU0017,5.58,121.43,0.0,121.43,54.64,39.25,82.18,0.56,1.18
2026-06-08,ST006,SKU0017,5.59,121.7,0.0,121.7,54.76,31.58,90.11,0.45,1.29
2026-06-15,ST006,SKU0017,6.05,131.71,0.0,131.71,59.26,39.61,92.11,0.57,1.32
2026-06-22,ST006,SKU0017,3.19,69.57,0.0,69.57,31.3,18.99,50.58,0.27,0.73
2024-07-01,ST007,SKU0017,4.75,103.39,0.0,103.39,46.52,53.51,49.88,0.77,0.72
2024-07-08,ST007,SKU0017,5.36,116.69,0.0,116.69,52.51,64.01,52.68,0.92,0.76
2024-07-15,ST007,SKU0017,4.57,99.54,0.0,99.54,44.79,60.56,38.98,0.87,0.56
2024-07-22,ST007,SKU0017,4.2,91.58,0.0,91.58,41.21,42.64,48.94,0.61,0.7
2024-07-29,ST007,SKU0017,4.32,94.18,0.0,94.18,42.38,52.31,41.87,0.75,0.6
2024-08-05,ST007,SKU0017,7.28,158.45,0.0,158.45,71.3,78.05,80.4,1.12,1.15
2024-08-12,ST007,SKU0017,6.47,140.84,0.0,140.84,63.37,75.07,65.77,1.08,0.94
2024-08-19,ST007,SKU0017,6.07,132.18,0.0,132.18,59.47,75.76,56.42,1.09,0.81
2024-08-26,ST007,SKU0017,8.28,180.38,0.0,180.38,81.16,94.58,85.8,1.36,1.23
2024-09-02,ST007,SKU0017,5.18,112.91,0.0,112.91,50.8,60.82,52.09,0.87,0.75
2024-09-09,ST007,SKU0017,5.8,126.25,0.0,126.25,56.81,79.57,46.68,1.14,0.67
2024-09-16,ST007,SKU0017,4.76,103.71,0.0,103.71,46.66,55.47,48.24,0.8,0.69
2024-09-23,ST007,SKU0017,5.49,119.6,0.0,119.6,53.81,65.83,53.76,0.94,0.77
2024-09-30,ST007,SKU0017,4.43,96.47,0.0,96.47,43.41,42.71,53.75,0.61,0.77
2024-10-07,ST007,SKU0017,4.62,100.58,0.0,100.58,45.25,55.28,45.3,0.79,0.65
2024-10-14,ST007,SKU0017,4.74,103.23,0.0,103.23,46.45,49.6,53.63,0.71,0.77
2024-10-21,ST007,SKU0017,4.63,100.8,0.0,100.8,45.36,62.98,37.82,0.9,0.54
2024-10-28,ST007,SKU0017,4.3,93.64,0.0,93.64,42.13,48.46,45.18,0.7,0.65
2024-11-04,ST007,SKU0017,4.67,101.64,0.0,101.64,45.73,64.14,37.5,0.92,0.54
2024-11-11,ST007,SKU0017,4.09,89.14,0.0,89.14,40.11,44.03,45.11,0.63,0.65
2024-11-18,ST007,SKU0017,5.02,109.23,0.0,109.23,49.15,59.17,50.06,0.85,0.72
2024-11-25,ST007,SKU0017,5.65,123.06,0.0,123.06,55.37,71.89,51.17,1.03,0.73
2024-12-02,ST007,SKU0017,8.61,187.49,0.0,187.49,84.36,102.93,84.56,1.48,1.21
2024-12-09,ST007,SKU0017,9.21,200.6,0.0,200.6,90.26,102.39,98.21,1.47,1.41
2024-12-16,ST007,SKU0017,10.56,229.98,0.0,229.98,103.48,125.57,104.4,1.8,1.5
2024-12-23,ST007,SKU0017,10.95,238.57,0.0,238.57,107.35,132.91,105.66,1.91,1.52
2024-12-30,ST007,SKU0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-06,ST007,SKU0017,7.04,153.42,0.0,153.42,69.03,85.15,68.27,1.22,0.98
2025-01-13,ST007,SKU0017,7.41,161.39,0.0,161.39,72.62,98.57,62.82,1.41,0.9
2025-01-20,ST007,SKU0017,7.49,163.14,0.0,163.14,73.41,77.15,85.99,1.11,1.23
2025-01-27,ST007,SKU0017,0.06,1.2,0.0,1.2,0.54,0.69,0.51,0.01,0.01
2025-02-03,ST007,SKU0017,4.61,100.5,0.0,100.5,45.22,51.56,48.94,0.74,0.7
2025-02-10,ST007,SKU0017,5.45,118.77,0.0,118.77,53.44,63.4,55.37,0.91,0.79
2025-02-17,ST007,SKU0017,5.64,122.81,0.0,122.81,55.26,66.69,56.12,0.96,0.81
2025-02-24,ST007,SKU0017,3.67,80.01,0.0,80.01,36.0,42.94,37.07,0.62,0.53
2025-03-03,ST007,SKU0017,4.74,103.35,0.0,103.35,46.5,58.36,44.99,0.84,0.65
2025-03-10,ST007,SKU0017,5.24,114.09,0.0,114.09,51.33,55.54,58.55,0.8,0.84
2025-03-17,ST007,SKU0017,5.1,111.15,0.0,111.15,50.01,62.33,48.83,0.89,0.7
2025-03-24,ST007,SKU0017,5.25,114.37,0.0,114.37,51.46,66.65,47.72,0.96,0.68
2025-03-31,ST007,SKU0017,4.37,95.21,0.0,95.21,42.84,50.09,45.12,0.72,0.65
2025-04-07,ST007,SKU0017,5.11,111.23,0.0,111.23,50.05,65.95,45.28,0.95,0.65
2025-04-14,ST007,SKU0017,7.08,154.23,0.0,154.23,69.4,81.68,72.55,1.17,1.04
2025-04-21,ST007,SKU0017,6.89,150.12,0.0,150.12,67.55,83.95,66.17,1.2,0.95
2025-04-28,ST007,SKU0017,7.87,171.5,0.0,171.5,77.17,89.29,82.21,1.28,1.18
2025-05-05,ST007,SKU0017,5.25,114.25,0.0,114.25,51.41,63.42,50.83,0.91,0.73
2025-05-12,ST007,SKU0017,3.68,80.17,0.0,80.17,36.07,40.07,40.1,0.57,0.58
2025-05-19,ST007,SKU0017,5.26,114.59,0.0,114.59,51.56,68.4,46.19,0.98,0.66
2025-05-26,ST007,SKU0017,5.82,126.66,0.0,126.66,56.99,60.03,66.63,0.86,0.96
2025-06-02,ST007,SKU0017,5.6,121.96,0.0,121.96,54.88,71.57,50.39,1.03,0.72
2025-06-09,ST007,SKU0017,5.25,114.29,0.0,114.29,51.43,49.63,64.67,0.71,0.93
2025-06-16,ST007,SKU0017,4.68,101.88,0.0,101.88,45.84,55.08,46.8,0.79,0.67
2025-06-23,ST007,SKU0017,4.86,105.82,0.0,105.82,47.61,45.16,60.66,0.65,0.87
2025-06-30,ST007,SKU0017,4.84,105.49,0.0,105.49,47.46,51.55,53.94,0.74,0.77
2025-07-07,ST007,SKU0017,5.35,116.62,0.0,116.62,52.47,65.22,51.41,0.94,0.74
2025-07-14,ST007,SKU0017,5.31,115.74,0.0,115.74,52.08,59.81,55.93,0.86,0.8
2025-07-21,ST007,SKU0017,5.01,109.17,0.0,109.17,49.12,57.97,51.2,0.83,0.73
2025-07-28,ST007,SKU0017,5.55,120.84,0.0,120.84,54.37,61.45,59.39,0.88,0.85
2025-08-04,ST007,SKU0017,6.36,138.61,0.0,138.61,62.37,80.85,57.76,1.16,0.83
2025-08-11,ST007,SKU0017,7.69,167.48,0.0,167.48,75.36,93.54,73.94,1.34,1.06
2025-08-18,ST007,SKU0017,8.33,181.35,0.0,181.35,81.6,116.0,65.35,1.66,0.94
2025-08-25,ST007,SKU0017,8.03,174.98,0.0,174.98,78.73,87.11,87.86,1.25,1.26
2025-09-01,ST007,SKU0017,5.5,119.76,0.0,119.76,53.89,64.76,55.0,0.93,0.79
2025-09-08,ST007,SKU0017,2.59,56.31,0.0,56.31,25.34,28.05,28.26,0.4,0.41
2025-09-15,ST007,SKU0017,5.16,112.42,0.0,112.42,50.58,64.76,47.66,0.93,0.68
2025-09-22,ST007,SKU0017,5.83,126.92,0.0,126.92,57.11,72.21,54.72,1.04,0.79
2025-09-29,ST007,SKU0017,5.34,116.4,0.0,116.4,52.37,61.1,55.3,0.88,0.79
2025-10-06,ST007,SKU0017,5.13,111.73,0.0,111.73,50.27,51.45,60.28,0.74,0.86
2025-10-13,ST007,SKU0017,5.34,116.29,0.0,116.29,52.32,64.75,51.54,0.93,0.74
2025-10-20,ST007,SKU0017,6.15,133.92,0.0,133.92,60.26,71.41,62.51,1.02,0.9
2025-10-27,ST007,SKU0017,5.71,124.47,0.0,124.47,56.0,63.66,60.8,0.91,0.87
2025-11-03,ST007,SKU0017,5.33,116.18,0.0,116.18,52.27,70.6,45.58,1.01,0.65
2025-11-10,ST007,SKU0017,5.68,123.69,0.0,123.69,55.66,66.57,57.12,0.96,0.82
2025-11-17,ST007,SKU0017,4.87,106.0,0.0,106.0,47.69,54.76,51.23,0.79,0.74
2025-11-24,ST007,SKU0017,4.42,96.19,0.0,96.19,43.28,53.73,42.46,0.77,0.61
2025-12-01,ST007,SKU0017,7.04,153.28,0.0,153.28,68.97,84.97,68.31,1.22,0.98
2025-12-08,ST007,SKU0017,9.64,210.02,0.0,210.02,94.5,101.13,108.89,1.45,1.56
2025-12-15,ST007,SKU0017,10.65,232.03,0.0,232.03,104.4,125.3,106.73,1.8,1.53
2025-12-22,ST007,SKU0017,1.7,37.11,0.0,37.11,16.7,17.7,19.41,0.25,0.28
2025-12-29,ST007,SKU0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05,ST007,SKU0017,7.2,156.9,0.0,156.9,70.6,83.16,73.74,1.19,1.06
2026-01-12,ST007,SKU0017,8.15,177.42,0.0,177.42,79.83,104.14,73.29,1.49,1.05
2026-01-19,ST007,SKU0017,6.39,139.09,0.0,139.09,62.58,94.93,44.16,1.36,0.63
2026-01-26,ST007,SKU0017,0.26,5.75,0.0,5.75,2.59,3.45,2.3,0.05,0.03
2026-02-02,ST007,SKU0017,4.83,105.18,0.0,105.18,47.33,59.58,45.6,0.85,0.65
2026-02-09,ST007,SKU0017,5.57,121.31,0.0,121.31,54.59,55.8,65.51,0.8,0.94
2026-02-16,ST007,SKU0017,6.05,131.73,0.0,131.73,59.27,65.36,66.37,0.94,0.95
2026-02-23,ST007,SKU0017,4.79,104.34,0.0,104.34,46.95,52.69,51.65,0.76,0.74
2026-03-02,ST007,SKU0017,4.66,101.49,0.0,101.49,45.66,51.68,49.81,0.74,0.71
2026-03-09,ST007,SKU0017,4.28,93.3,0.0,93.3,41.98,53.48,39.81,0.77,0.57
2026-03-16,ST007,SKU0017,5.07,110.41,0.0,110.41,49.68,58.33,52.08,0.84,0.75
2026-03-23,ST007,SKU0017,5.61,122.18,0.0,122.18,54.97,76.18,46.0,1.09,0.66
2026-03-30,ST007,SKU0017,4.06,88.51,0.0,88.51,39.83,54.56,33.95,0.78,0.49
2026-04-06,ST007,SKU0017,6.98,152.04,0.0,152.04,68.41,71.1,80.93,1.02,1.16
2026-04-13,ST007,SKU0017,7.35,160.01,0.0,160.01,72.0,84.7,75.31,1.22,1.08
2026-04-20,ST007,SKU0017,6.75,146.99,0.0,146.99,66.14,79.74,67.25,1.14,0.96
2026-04-27,ST007,SKU0017,7.3,158.99,0.0,158.99,71.54,81.63,77.36,1.17,1.11
2026-05-04,ST007,SKU0017,4.38,95.46,0.0,95.46,42.95,54.63,40.83,0.78,0.59
2026-05-11,ST007,SKU0017,4.69,102.04,0.0,102.04,45.91,56.67,45.37,0.81,0.65
2026-05-18,ST007,SKU0017,5.63,122.67,0.0,122.67,55.2,64.68,58.0,0.93,0.83
2026-05-25,ST007,SKU0017,5.42,118.05,0.0,118.05,53.12,63.0,55.05,0.9,0.79
2026-06-01,ST007,SKU0017,4.78,104.13,0.0,104.13,46.86,47.6,56.54,0.68,0.81
2026-06-08,ST007,SKU0017,4.98,108.39,0.0,108.39,48.77,57.12,51.27,0.82,0.74
2026-06-15,ST007,SKU0017,4.48,97.52,0.0,97.52,43.88,42.27,55.25,0.61,0.79
2026-06-22,ST007,SKU0017,4.0,87.07,0.0,87.07,39.18,54.38,32.7,0.78,0.47
2024-07-01,ST008,SKU0017,5.02,109.39,0.0,109.39,49.22,50.96,58.44,0.73,0.84
2024-07-08,ST008,SKU0017,4.64,101.03,0.0,101.03,45.46,54.37,46.66,0.78,0.67
2024-07-15,ST008,SKU0017,5.27,114.77,0.0,114.77,51.64,60.36,54.4,0.87,0.78
2024-07-22,ST008,SKU0017,6.21,135.31,0.0,135.31,60.88,86.74,48.57,1.24,0.7
2024-07-29,ST008,SKU0017,5.23,113.9,0.0,113.9,51.25,59.15,54.75,0.85,0.79
2024-08-05,ST008,SKU0017,7.32,159.46,0.0,159.46,71.75,75.14,84.32,1.08,1.21
2024-08-12,ST008,SKU0017,7.84,170.75,0.0,170.75,76.83,93.27,77.48,1.34,1.11
2024-08-19,ST008,SKU0017,5.99,130.38,0.0,130.38,58.66,66.29,64.09,0.95,0.92
2024-08-26,ST008,SKU0017,7.48,162.95,0.0,162.95,73.32,74.04,88.91,1.06,1.28
2024-09-02,ST008,SKU0017,4.46,97.22,0.0,97.22,43.75,50.01,47.22,0.72,0.68
2024-09-09,ST008,SKU0017,5.59,121.64,0.0,121.64,54.73,75.83,45.82,1.09,0.66
2024-09-16,ST008,SKU0017,5.23,113.85,0.0,113.85,51.23,43.22,70.63,0.62,1.01
2024-09-23,ST008,SKU0017,4.33,94.31,0.0,94.31,42.43,67.19,27.12,0.96,0.39
2024-09-30,ST008,SKU0017,5.09,110.96,0.0,110.96,49.93,45.19,65.76,0.65,0.94
2024-10-07,ST008,SKU0017,6.42,139.91,0.0,139.91,62.95,65.87,74.03,0.95,1.06
2024-10-14,ST008,SKU0017,5.34,116.39,0.0,116.39,52.37,55.91,60.49,0.8,0.87
2024-10-21,ST008,SKU0017,6.32,137.68,0.0,137.68,61.95,64.27,73.41,0.92,1.05
2024-10-28,ST008,SKU0017,4.65,101.25,0.0,101.25,45.56,59.75,41.5,0.86,0.6
2024-11-04,ST008,SKU0017,4.67,101.67,0.0,101.67,45.75,57.13,44.54,0.82,0.64
2024-11-11,ST008,SKU0017,5.5,119.76,0.0,119.76,53.88,65.45,54.31,0.94,0.78
2024-11-18,ST008,SKU0017,4.33,94.38,0.0,94.38,42.47,47.03,47.35,0.67,0.68
2024-11-25,ST008,SKU0017,4.77,103.89,0.0,103.89,46.75,58.91,44.98,0.85,0.65
2024-12-02,ST008,SKU0017,10.29,224.11,0.0,224.11,100.84,122.79,101.32,1.76,1.45
2024-12-09,ST008,SKU0017,10.25,223.16,0.0,223.16,100.41,102.22,120.94,1.47,1.74
2024-12-16,ST008,SKU0017,9.79,213.17,0.0,213.17,95.92,113.92,99.26,1.63,1.42
2024-12-23,ST008,SKU0017,1.97,42.82,0.0,42.82,19.27,24.63,18.19,0.35,0.26
2024-12-30,ST008,SKU0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-06,ST008,SKU0017,8.12,176.87,0.0,176.87,79.59,97.78,79.09,1.4,1.13
2025-01-13,ST008,SKU0017,6.92,150.63,0.0,150.63,67.77,71.81,78.82,1.03,1.13
2025-01-20,ST008,SKU0017,6.96,151.66,0.0,151.66,68.24,71.0,80.66,1.02,1.16
2025-01-27,ST008,SKU0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03,ST008,SKU0017,5.24,114.04,0.0,114.04,51.31,57.9,56.14,0.83,0.81
2025-02-10,ST008,SKU0017,4.8,104.61,0.0,104.61,47.07,51.48,53.13,0.74,0.76
2025-02-17,ST008,SKU0017,4.85,105.65,0.0,105.65,47.54,57.94,47.72,0.83,0.68
2025-02-24,ST008,SKU0017,4.79,104.36,0.0,104.36,46.96,54.47,49.89,0.78,0.72
2025-03-03,ST008,SKU0017,5.1,111.05,0.0,111.05,49.97,65.26,45.79,0.94,0.66
2025-03-10,ST008,SKU0017,5.45,118.63,0.0,118.63,53.38,56.11,62.52,0.81,0.9
2025-03-17,ST008,SKU0017,5.46,118.93,0.0,118.93,53.51,72.07,46.85,1.03,0.67
2025-03-24,ST008,SKU0017,5.42,118.12,0.0,118.12,53.15,49.25,68.87,0.71,0.99
2025-03-31,ST008,SKU0017,5.16,112.36,0.0,112.36,50.56,68.18,44.18,0.98,0.63
2025-04-07,ST008,SKU0017,6.62,144.25,0.0,144.25,64.91,98.47,45.78,1.41,0.66
2025-04-14,ST008,SKU0017,5.17,112.57,0.0,112.57,50.65,61.35,51.23,0.88,0.73
2025-04-21,ST008,SKU0017,7.61,165.69,0.0,165.69,74.55,90.51,75.19,1.3,1.08
2025-04-28,ST008,SKU0017,7.13,155.28,0.0,155.28,69.87,75.41,79.87,1.08,1.15
2025-05-05,ST008,SKU0017,4.65,101.38,0.0,101.38,45.62,57.41,43.97,0.82,0.63
2025-05-12,ST008,SKU0017,3.73,81.28,0.0,81.28,36.57,47.38,33.9,0.68,0.49
2025-05-19,ST008,SKU0017,4.93,107.41,0.0,107.41,48.33,60.71,46.7,0.87,0.67
2025-05-26,ST008,SKU0017,5.51,119.96,0.0,119.96,53.98,86.87,33.09,1.25,0.47
2025-06-02,ST008,SKU0017,5.84,127.18,0.0,127.18,57.22,60.73,66.44,0.87,0.95
2025-06-09,ST008,SKU0017,6.3,137.15,0.0,137.15,61.71,55.13,82.02,0.79,1.18
2025-06-16,ST008,SKU0017,4.73,103.1,0.0,103.1,46.39,56.33,46.78,0.81,0.67
2025-06-23,ST008,SKU0017,4.81,104.67,0.0,104.67,47.09,57.75,46.92,0.83,0.67
2025-06-30,ST008,SKU0017,4.9,106.69,0.0,106.69,48.01,64.22,42.48,0.92,0.61
2025-07-07,ST008,SKU0017,4.71,102.6,0.0,102.6,46.16,54.57,48.03,0.78,0.69
2025-07-14,ST008,SKU0017,6.06,132.05,0.0,132.05,59.42,77.39,54.66,1.11,0.78
2025-07-21,ST008,SKU0017,4.9,106.68,0.0,106.68,48.0,59.87,46.81,0.86,0.67
2025-07-28,ST008,SKU0017,6.12,133.37,0.0,133.37,60.01,62.47,70.9,0.9,1.02
2025-08-04,ST008,SKU0017,6.09,132.56,0.0,132.56,59.65,67.46,65.1,0.97,0.93
2025-08-11,ST008,SKU0017,7.18,156.43,0.0,156.43,70.39,91.68,64.75,1.32,0.93
2025-08-18,ST008,SKU0017,6.36,138.47,0.0,138.47,62.3,67.93,70.54,0.97,1.01
2025-08-25,ST008,SKU0017,5.9,128.46,0.0,128.46,57.8,63.01,65.45,0.9,0.94
2025-09-01,ST008,SKU0017,4.61,100.33,0.0,100.33,45.14,43.09,57.24,0.62,0.82
2025-09-08,ST008,SKU0017,4.66,101.56,0.0,101.56,45.7,49.28,52.29,0.71,0.75
2025-09-15,ST008,SKU0017,4.9,106.76,0.0,106.76,48.04,66.46,40.3,0.95,0.58
2025-09-22,ST008,SKU0017,4.04,88.08,0.0,88.08,39.63,51.82,36.26,0.74,0.52
2025-09-29,ST008,SKU0017,6.0,130.69,0.0,130.69,58.81,76.57,54.12,1.1,0.78
2025-10-06,ST008,SKU0017,5.21,113.37,0.0,113.37,51.01,68.4,44.97,0.98,0.65
2025-10-13,ST008,SKU0017,5.38,117.17,0.0,117.17,52.72,69.5,47.67,1.0,0.68
2025-10-20,ST008,SKU0017,5.07,110.45,0.0,110.45,49.7,53.53,56.92,0.77,0.82
2025-10-27,ST008,SKU0017,5.7,124.11,0.0,124.11,55.84,82.92,41.19,1.19,0.59
2025-11-03,ST008,SKU0017,4.8,104.45,0.0,104.45,47.0,56.27,48.18,0.81,0.69
2025-11-10,ST008,SKU0017,5.07,110.36,0.0,110.36,49.66,51.23,59.13,0.74,0.85
2025-11-17,ST008,SKU0017,4.49,97.81,0.0,97.81,44.01,54.08,43.74,0.78,0.63
2025-11-24,ST008,SKU0017,4.94,107.67,0.0,107.67,48.45,57.98,49.69,0.83,0.71
2025-12-01,ST008,SKU0017,9.48,206.48,0.0,206.48,92.9,109.81,96.67,1.58,1.39
2025-12-08,ST008,SKU0017,8.58,186.91,0.0,186.91,84.1,104.55,82.36,1.5,1.18
2025-12-15,ST008,SKU0017,9.82,213.93,0.0,213.93,96.26,105.6,108.33,1.52,1.55
2025-12-22,ST008,SKU0017,5.73,124.77,0.0,124.77,56.14,63.19,61.58,0.91,0.88
2025-12-29,ST008,SKU0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05,ST008,SKU0017,7.33,159.67,0.0,159.67,71.85,87.25,72.42,1.25,1.04
2026-01-12,ST008,SKU0017,6.95,151.43,0.0,151.43,68.14,83.89,67.54,1.2,0.97
2026-01-19,ST008,SKU0017,7.71,167.87,0.0,167.87,75.53,91.26,76.6,1.31,1.1
2026-01-26,ST008,SKU0017,0.01,0.19,0.0,0.19,0.09,0.1,0.09,0.0,0.0
2026-02-02,ST008,SKU0017,3.91,85.13,0.0,85.13,38.31,45.91,39.22,0.66,0.56
2026-02-09,ST008,SKU0017,4.24,92.35,0.0,92.35,41.55,47.04,45.31,0.67,0.65
2026-02-16,ST008,SKU0017,4.48,97.58,0.0,97.58,43.91,48.96,48.62,0.7,0.7
2026-02-23,ST008,SKU0017,4.61,100.34,0.0,100.34,45.15,56.38,43.96,0.81,0.63
2026-03-02,ST008,SKU0017,5.2,113.25,0.0,113.25,50.96,61.51,51.73,0.88,0.74
2026-03-09,ST008,SKU0017,5.73,124.71,0.0,124.71,56.11,86.12,38.59,1.24,0.55
2026-03-16,ST008,SKU0017,5.3,115.53,0.0,115.53,51.98,67.36,48.17,0.97,0.69
2026-03-23,ST008,SKU0017,5.17,112.56,0.0,112.56,50.65,64.17,48.4,0.92,0.69
2026-03-30,ST008,SKU0017,4.03,87.67,0.0,87.67,39.45,35.28,52.39,0.51,0.75
2026-04-06,ST008,SKU0017,5.22,113.78,0.0,113.78,51.2,57.62,56.16,0.83,0.81
2026-04-13,ST008,SKU0017,8.15,177.47,0.0,177.47,79.85,97.68,79.79,1.4,1.14
2026-04-20,ST008,SKU0017,6.67,145.31,0.0,145.31,65.38,82.26,63.05,1.18,0.9
2026-04-27,ST008,SKU0017,7.3,158.92,0.0,158.92,71.51,74.67,84.25,1.07,1.21
2026-05-04,ST008,SKU0017,5.28,115.03,0.0,115.03,51.76,66.63,48.4,0.96,0.69
2026-05-11,ST008,SKU0017,6.26,136.35,0.0,136.35,61.35,72.77,63.59,1.04,0.91
2026-05-18,ST008,SKU0017,6.02,131.03,0.0,131.03,58.96,67.8,63.24,0.97,0.91
2026-05-25,ST008,SKU0017,6.4,139.3,0.0,139.3,62.68,70.75,68.55,1.02,0.98
2026-06-01,ST008,SKU0017,5.39,117.3,0.0,117.3,52.78,64.75,52.55,0.93,0.75
2026-06-08,ST008,SKU0017,5.89,128.37,0.0,128.37,57.76,77.71,50.66,1.12,0.73
2026-06-15,ST008,SKU0017,4.37,95.28,0.0,95.28,42.87,49.62,45.65,0.71,0.66
2026-06-22,ST008,SKU0017,6.28,136.69,0.0,136.69,61.5,74.17,62.52,1.06,0.9
2024-07-01,ST009,SKU0017,5.49,119.54,0.0,119.54,53.79,64.44,55.1,0.92,0.79
2024-07-08,ST009,SKU0017,4.85,105.69,0.0,105.69,47.55,58.88,46.8,0.84,0.67
2024-07-15,ST009,SKU0017,5.56,121.0,0.0,121.0,54.44,76.17,44.84,1.09,0.64
2024-07-22,ST009,SKU0017,5.73,124.89,0.0,124.89,56.19,67.23,57.66,0.96,0.83
2024-07-29,ST009,SKU0017,5.33,116.07,0.0,116.07,52.23,68.9,47.17,0.99,0.68
2024-08-05,ST009,SKU0017,4.95,107.73,0.0,107.73,48.48,66.34,41.4,0.95,0.59
2024-08-12,ST009,SKU0017,8.09,176.1,0.0,176.1,79.24,118.18,57.91,1.7,0.83
2024-08-19,ST009,SKU0017,6.97,151.81,0.0,151.81,68.31,96.26,55.55,1.38,0.8
2024-08-26,ST009,SKU0017,7.46,162.44,0.0,162.44,73.09,90.08,72.35,1.29,1.04
2024-09-02,ST009,SKU0017,4.46,97.18,0.0,97.18,43.73,57.36,39.83,0.82,0.57
2024-09-09,ST009,SKU0017,4.86,105.82,0.0,105.82,47.61,63.17,42.65,0.91,0.61
2024-09-16,ST009,SKU0017,4.75,103.44,0.0,103.44,46.54,62.4,41.04,0.9,0.59
2024-09-23,ST009,SKU0017,4.36,94.96,0.0,94.96,42.73,63.51,31.46,0.91,0.45
2024-09-30,ST009,SKU0017,3.91,85.12,0.0,85.12,38.3,50.09,35.02,0.72,0.5
2024-10-07,ST009,SKU0017,4.88,106.24,0.0,106.24,47.8,62.24,44.0,0.89,0.63
2024-10-14,ST009,SKU0017,4.49,97.87,0.0,97.87,44.04,50.6,47.27,0.73,0.68
2024-10-21,ST009,SKU0017,5.14,112.04,0.0,112.04,50.41,65.25,46.79,0.94,0.67
2024-10-28,ST009,SKU0017,5.23,113.92,0.0,113.92,51.26,58.11,55.81,0.83,0.8
