date_key,store_id,product_id,stock_on_hand_units,stock_on_hand_cost,stock_on_hand_retail,stock_age_weeks,units_received
2025-06-30,ST014,SKU0021,21.41,301.68,696.29,6,0
2025-07-07,ST014,SKU0021,43.56,613.81,1416.68,1,26
2025-07-14,ST014,SKU0021,39.9,562.19,1297.55,2,0
2025-07-21,ST014,SKU0021,35.74,503.53,1162.17,3,0
2025-07-28,ST014,SKU0021,32.14,452.82,1045.13,4,0
2025-08-04,ST014,SKU0021,27.84,392.26,905.35,5,0
2025-08-11,ST014,SKU0021,23.81,335.43,774.19,6,0
2025-08-18,ST014,SKU0021,45.96,647.6,1494.68,1,26
2025-08-25,ST014,SKU0021,42.46,598.22,1380.7,2,0
2025-09-01,ST014,SKU0021,38.38,540.83,1248.26,3,0
2025-09-08,ST014,SKU0021,33.98,478.82,1105.12,4,0
2025-09-15,ST014,SKU0021,29.6,417.09,962.66,5,0
2025-09-22,ST014,SKU0021,25.53,359.7,830.2,6,0
2025-09-29,ST014,SKU0021,47.69,671.88,1550.72,1,26
2025-10-06,ST014,SKU0021,43.61,614.4,1418.05,2,0
2025-10-13,ST014,SKU0021,39.41,555.23,1281.49,3,0
2025-10-20,ST014,SKU0021,35.99,507.16,1170.53,4,0
2025-10-27,ST014,SKU0021,32.05,451.56,1042.2,5,0
2025-11-03,ST014,SKU0021,28.22,397.59,917.65,6,0
2025-11-10,ST014,SKU0021,49.6,698.83,1612.92,1,26
2025-11-17,ST014,SKU0021,45.8,645.28,1489.32,2,0
2025-11-24,ST014,SKU0021,41.3,581.94,1343.12,3,0
2025-12-01,ST014,SKU0021,35.57,501.2,1156.78,4,0
2025-12-08,ST014,SKU0021,29.5,415.65,959.32,5,0
2025-12-15,ST014,SKU0021,23.57,332.07,766.43,6,0
2025-12-22,ST014,SKU0021,43.68,615.49,1420.56,1,26
2025-12-29,ST014,SKU0021,37.87,533.55,1231.45,2,0
2026-01-05,ST014,SKU0021,34.43,485.15,1119.73,3,0
2026-01-12,ST014,SKU0021,30.8,433.92,1001.5,4,0
2026-01-19,ST014,SKU0021,26.93,379.5,875.89,5,0
2026-01-26,ST014,SKU0021,22.36,315.08,727.21,6,0
2026-02-02,ST014,SKU0021,43.93,619.03,1428.73,1,26
2026-02-09,ST014,SKU0021,39.75,560.12,1292.77,2,0
2026-02-16,ST014,SKU0021,34.75,489.61,1130.04,3,0
2026-02-23,ST014,SKU0021,31.02,437.03,1008.67,4,0
2026-03-02,ST014,SKU0021,26.83,377.99,872.42,5,0
2026-03-09,ST014,SKU0021,22.85,321.97,743.12,6,0
2026-03-16,ST014,SKU0021,44.56,627.88,1449.17,1,26
2026-03-23,ST014,SKU0021,39.68,559.1,1290.42,2,0
2026-03-30,ST014,SKU0021,35.81,504.61,1164.64,3,0
2026-04-06,ST014,SKU0021,32.79,461.97,1066.23,4,0
2026-04-13,ST014,SKU0021,28.88,406.99,939.34,5,0
2026-04-20,ST014,SKU0021,24.5,345.2,796.72,6,0
2026-04-27,ST014,SKU0021,45.72,644.14,1486.7,1,26
2026-05-04,ST014,SKU0021,41.44,583.95,1347.76,2,0
2026-05-11,ST014,SKU0021,37.37,526.49,1215.14,3,0
2026-05-18,ST014,SKU0021,33.41,470.8,1086.62,4,0
2026-05-25,ST014,SKU0021,29.78,419.59,968.42,5,0
2026-06-01,ST014,SKU0021,25.96,365.79,844.26,6,0
2026-06-08,ST014,SKU0021,47.75,672.81,1552.87,1,26
2026-06-15,ST014,SKU0021,44.09,621.25,1433.86,2,0
2026-06-22,ST014,SKU0021,39.31,553.89,1278.39,3,0
2024-07-01,ST015,SKU0021,22.23,313.2,722.87,1,0
2024-07-08,ST015,SKU0021,18.69,263.4,607.92,2,0
2024-07-15,ST015,SKU0021,14.31,201.68,465.48,3,0
2024-07-22,ST015,SKU0021,10.95,154.31,356.15,4,0
2024-07-29,ST015,SKU0021,6.83,96.2,222.03,5,0
2024-08-05,ST015,SKU0021,28.66,403.88,932.15,1,26
2024-08-12,ST015,SKU0021,25.15,354.43,818.04,2,0
2024-08-19,ST015,SKU0021,21.69,305.64,705.43,3,0
2024-08-26,ST015,SKU0021,17.64,248.51,573.58,4,0
2024-09-02,ST015,SKU0021,13.39,188.73,435.6,5,0
2024-09-09,ST015,SKU0021,9.63,135.65,313.09,6,0
2024-09-16,ST015,SKU0021,30.77,433.59,1000.73,1,26
2024-09-23,ST015,SKU0021,26.92,379.37,875.58,2,0
2024-09-30,ST015,SKU0021,22.92,322.93,745.32,3,0
2024-10-07,ST015,SKU0021,17.95,252.89,583.67,4,0
2024-10-14,ST015,SKU0021,14.35,202.21,466.69,5,0
2024-10-21,ST015,SKU0021,10.6,149.34,344.67,6,0
2024-10-28,ST015,SKU0021,32.54,458.53,1058.3,1,26
2024-11-04,ST015,SKU0021,28.19,397.2,916.75,2,0
2024-11-11,ST015,SKU0021,25.0,352.27,813.04,3,0
2024-11-18,ST015,SKU0021,21.41,301.7,696.32,4,0
2024-11-25,ST015,SKU0021,17.24,242.96,560.75,5,0
2024-12-02,ST015,SKU0021,11.63,163.85,378.17,6,0
2024-12-09,ST015,SKU0021,32.19,453.52,1046.73,1,26
2024-12-16,ST015,SKU0021,27.29,384.49,887.4,2,0
2024-12-23,ST015,SKU0021,21.93,309.05,713.3,3,0
2024-12-30,ST015,SKU0021,16.9,238.14,549.63,4,0
2025-01-06,ST015,SKU0021,13.51,190.31,439.23,5,0
2025-01-13,ST015,SKU0021,10.38,146.26,337.58,6,0
2025-01-20,ST015,SKU0021,31.96,450.28,1039.26,1,26
2025-01-27,ST015,SKU0021,27.69,390.15,900.48,2,0
2025-02-03,ST015,SKU0021,24.35,343.11,791.9,3,0
2025-02-10,ST015,SKU0021,20.52,289.2,667.47,4,0
2025-02-17,ST015,SKU0021,16.9,238.13,549.61,5,0
2025-02-24,ST015,SKU0021,14.27,201.09,464.11,6,0
2025-03-03,ST015,SKU0021,35.45,499.54,1152.94,1,26
2025-03-10,ST015,SKU0021,32.14,452.92,1045.35,2,0
2025-03-17,ST015,SKU0021,29.16,410.9,948.35,3,0
2025-03-24,ST015,SKU0021,24.86,350.23,808.33,4,0
2025-03-31,ST015,SKU0021,20.19,284.45,656.51,5,0
2025-04-07,ST015,SKU0021,15.78,222.4,513.31,6,0
2025-04-14,ST015,SKU0021,38.37,540.61,1247.74,1,26
2025-04-21,ST015,SKU0021,34.71,489.04,1128.72,2,0
2025-04-28,ST015,SKU0021,30.32,427.18,985.94,3,0
2025-05-05,ST015,SKU0021,26.95,379.74,876.45,4,0
2025-05-12,ST015,SKU0021,22.95,323.42,746.47,5,0
2025-05-19,ST015,SKU0021,19.03,268.2,619.0,6,0
2025-05-26,ST015,SKU0021,41.78,588.72,1358.78,1,26
2025-06-02,ST015,SKU0021,37.68,530.98,1225.51,2,0
2025-06-09,ST015,SKU0021,33.59,473.23,1092.22,3,0
2025-06-16,ST015,SKU0021,29.62,417.37,963.3,4,0
2025-06-23,ST015,SKU0021,25.73,362.54,836.75,5,0
2025-06-30,ST015,SKU0021,21.37,301.05,694.82,6,0
2025-07-07,ST015,SKU0021,42.86,603.91,1393.85,1,26
2025-07-14,ST015,SKU0021,38.44,541.63,1250.1,2,0
2025-07-21,ST015,SKU0021,34.47,485.67,1120.94,3,0
2025-07-28,ST015,SKU0021,30.17,425.05,981.02,4,0
2025-08-04,ST015,SKU0021,25.88,364.61,841.54,5,0
2025-08-11,ST015,SKU0021,21.09,297.15,685.83,6,0
2025-08-18,ST015,SKU0021,43.44,612.07,1412.67,1,26
2025-08-25,ST015,SKU0021,39.01,549.71,1268.73,2,0
2025-09-01,ST015,SKU0021,34.11,480.55,1109.12,3,0
2025-09-08,ST015,SKU0021,30.7,432.52,998.26,4,0
2025-09-15,ST015,SKU0021,27.16,382.7,883.28,5,0
2025-09-22,ST015,SKU0021,23.39,329.51,760.52,6,0
2025-09-29,ST015,SKU0021,45.04,634.59,1464.64,1,26
2025-10-06,ST015,SKU0021,40.84,575.37,1327.96,2,0
2025-10-13,ST015,SKU0021,37.09,522.58,1206.12,3,0
2025-10-20,ST015,SKU0021,32.56,458.74,1058.78,4,0
2025-10-27,ST015,SKU0021,27.89,392.94,906.92,5,0
2025-11-03,ST015,SKU0021,23.87,336.27,776.12,6,0
2025-11-10,ST015,SKU0021,45.3,638.26,1473.11,1,26
2025-11-17,ST015,SKU0021,41.15,579.82,1338.23,2,0
2025-11-24,ST015,SKU0021,37.59,529.6,1222.34,3,0
2025-12-01,ST015,SKU0021,30.72,432.86,999.05,4,0
2025-12-08,ST015,SKU0021,25.69,361.91,835.29,5,0
2025-12-15,ST015,SKU0021,20.77,292.65,675.43,6,0
2025-12-22,ST015,SKU0021,42.16,594.09,1371.18,1,26
2025-12-29,ST015,SKU0021,36.29,511.34,1180.18,2,0
2026-01-05,ST015,SKU0021,32.78,461.89,1066.04,3,0
2026-01-12,ST015,SKU0021,29.76,419.36,967.88,4,0
2026-01-19,ST015,SKU0021,26.26,369.94,853.82,5,0
2026-01-26,ST015,SKU0021,22.13,311.8,719.65,6,0
2026-02-02,ST015,SKU0021,43.37,611.07,1410.35,1,26
2026-02-09,ST015,SKU0021,39.42,555.43,1281.93,2,0
2026-02-16,ST015,SKU0021,35.68,502.7,1160.24,3,0
2026-02-23,ST015,SKU0021,31.35,441.7,1019.45,4,0
2026-03-02,ST015,SKU0021,28.13,396.32,914.7,5,0
2026-03-09,ST015,SKU0021,24.39,343.65,793.16,6,0
2026-03-16,ST015,SKU0021,46.81,659.58,1522.33,1,26
2026-03-23,ST015,SKU0021,42.72,601.88,1389.14,2,0
2026-03-30,ST015,SKU0021,38.71,545.41,1258.81,3,0
2026-04-06,ST015,SKU0021,34.49,486.02,1121.75,4,0
2026-04-13,ST015,SKU0021,30.7,432.62,998.5,5,0
2026-04-20,ST015,SKU0021,26.09,367.65,848.54,6,0
2026-04-27,ST015,SKU0021,47.37,667.45,1540.48,1,26
2026-05-04,ST015,SKU0021,43.3,610.11,1408.15,2,0
2026-05-11,ST015,SKU0021,39.41,555.34,1281.74,3,0
2026-05-18,ST015,SKU0021,35.82,504.7,1164.85,4,0
2026-05-25,ST015,SKU0021,30.9,435.39,1004.89,5,0
2026-06-01,ST015,SKU0021,26.33,371.06,856.41,6,0
2026-06-08,ST015,SKU0021,47.83,673.98,1555.55,1,26
2026-06-15,ST015,SKU0021,43.92,618.84,1428.3,2,0
2026-06-22,ST015,SKU0021,39.94,562.82,1298.99,3,0
2024-07-01,ST001,SKU0022,28.35,411.97,950.68,1,0
2024-07-08,ST001,SKU0022,23.05,334.88,772.78,2,0
2024-07-15,ST001,SKU0022,17.55,255.02,588.5,3,0
2024-07-22,ST001,SKU0022,12.55,182.37,420.85,4,0
2024-07-29,ST001,SKU0022,6.69,97.14,224.17,5,0
2024-08-05,ST001,SKU0022,33.97,493.63,1139.11,1,33
2024-08-12,ST001,SKU0022,28.85,419.17,967.28,2,0
2024-08-19,ST001,SKU0022,24.14,350.76,809.44,3,0
2024-08-26,ST001,SKU0022,20.2,293.54,677.38,4,0
2024-09-02,ST001,SKU0022,15.37,223.31,515.31,5,0
2024-09-09,ST001,SKU0022,10.71,155.65,359.18,6,0
2024-09-16,ST001,SKU0022,38.6,560.87,1294.29,1,33
2024-09-23,ST001,SKU0022,33.67,489.2,1128.9,2,0
2024-09-30,ST001,SKU0022,28.66,416.38,960.84,3,0
2024-10-07,ST001,SKU0022,23.54,342.05,789.32,4,0
2024-10-14,ST001,SKU0022,17.91,260.18,600.4,5,0
2024-10-21,ST001,SKU0022,13.17,191.35,441.58,6,0
2024-10-28,ST001,SKU0022,41.4,601.5,1388.05,1,33
2024-11-04,ST001,SKU0022,36.0,523.15,1207.24,2,0
2024-11-11,ST001,SKU0022,30.1,437.42,1009.4,3,0
2024-11-18,ST001,SKU0022,24.87,361.31,833.77,4,0
2024-11-25,ST001,SKU0022,18.49,268.68,620.02,5,0
2024-12-02,ST001,SKU0022,11.78,171.17,395.0,6,0
2024-12-09,ST001,SKU0022,37.65,547.11,1262.53,1,33
2024-12-16,ST001,SKU0022,31.25,454.04,1047.75,2,0
2024-12-23,ST001,SKU0022,22.37,325.1,750.22,3,0
2024-12-30,ST001,SKU0022,14.93,216.95,500.65,4,0
2025-01-06,ST001,SKU0022,9.74,141.5,326.52,5,0
2025-01-13,ST001,SKU0022,3.11,45.23,104.37,6,0
2025-01-20,ST001,SKU0022,31.42,456.56,1053.58,1,33
2025-01-27,ST001,SKU0022,27.63,401.44,926.38,2,0
2025-02-03,ST001,SKU0022,23.13,336.09,775.58,3,0
2025-02-10,ST001,SKU0022,18.49,268.69,620.05,4,0
2025-02-17,ST001,SKU0022,13.26,192.65,444.56,5,0
2025-02-24,ST001,SKU0022,7.78,113.11,261.02,6,0
2025-03-03,ST001,SKU0022,36.59,531.69,1226.95,1,33
2025-03-10,ST001,SKU0022,31.28,454.53,1048.89,2,0
2025-03-17,ST001,SKU0022,27.4,398.18,918.85,3,0
2025-03-24,ST001,SKU0022,23.0,334.25,771.33,4,0
2025-03-31,ST001,SKU0022,17.43,253.19,584.27,5,0
2025-04-07,ST001,SKU0022,11.52,167.4,386.3,6,0
2025-04-14,ST001,SKU0022,38.92,565.56,1305.11,1,33
2025-04-21,ST001,SKU0022,34.1,495.53,1143.52,2,0
2025-04-28,ST001,SKU0022,29.53,429.0,989.98,3,0
2025-05-05,ST001,SKU0022,23.84,346.43,799.44,4,0
2025-05-12,ST001,SKU0022,17.76,258.08,595.56,5,0
2025-05-19,ST001,SKU0022,13.27,192.8,444.9,6,0
2025-05-26,ST001,SKU0022,40.95,595.03,1373.12,1,33
2025-06-02,ST001,SKU0022,36.25,526.65,1215.31,2,0
2025-06-09,ST001,SKU0022,30.99,450.22,1038.94,3,0
2025-06-16,ST001,SKU0022,26.82,389.69,899.26,4,0
2025-06-23,ST001,SKU0022,20.86,303.11,699.46,5,0
2025-06-30,ST001,SKU0022,16.62,241.55,557.41,6,0
2025-07-07,ST001,SKU0022,45.17,656.32,1514.55,1,33
2025-07-14,ST001,SKU0022,40.06,582.05,1343.17,2,0
2025-07-21,ST001,SKU0022,34.22,497.15,1147.25,3,0
2025-07-28,ST001,SKU0022,29.85,433.73,1000.88,4,0
2025-08-04,ST001,SKU0022,25.02,363.57,838.98,5,0
2025-08-11,ST001,SKU0022,20.03,291.04,671.61,6,0
2025-08-18,ST001,SKU0022,47.42,689.05,1590.08,1,33
2025-08-25,ST001,SKU0022,43.13,626.74,1446.28,2,0
2025-09-01,ST001,SKU0022,37.74,548.42,1265.55,3,0
2025-09-08,ST001,SKU0022,31.99,464.77,1072.53,4,0
2025-09-15,ST001,SKU0022,26.82,389.68,899.25,5,0
2025-09-22,ST001,SKU0022,22.75,330.58,762.87,6,0
2025-09-29,ST001,SKU0022,50.31,731.01,1686.9,1,33
2025-10-06,ST001,SKU0022,44.5,646.62,1492.16,2,0
2025-10-13,ST001,SKU0022,39.68,576.59,1330.55,3,0
2025-10-20,ST001,SKU0022,35.5,515.76,1190.19,4,0
2025-10-27,ST001,SKU0022,31.73,461.06,1063.95,5,0
2025-11-03,ST001,SKU0022,26.55,385.72,890.09,6,0
2025-11-10,ST001,SKU0022,54.57,792.97,1829.88,1,33
2025-11-17,ST001,SKU0022,50.24,730.01,1684.6,2,0
2025-11-24,ST001,SKU0022,44.82,651.26,1502.87,3,0
2025-12-01,ST001,SKU0022,37.8,549.18,1267.32,4,0
2025-12-08,ST001,SKU0022,31.11,452.01,1043.06,5,0
2025-12-15,ST001,SKU0022,24.51,356.19,821.96,6,0
2025-12-22,ST001,SKU0022,51.58,749.43,1729.42,1,33
2025-12-29,ST001,SKU0022,44.01,639.5,1475.74,2,0
2026-01-05,ST001,SKU0022,38.25,555.79,1282.56,3,0
2026-01-12,ST001,SKU0022,33.36,484.72,1118.57,4,0
2026-01-19,ST001,SKU0022,28.58,415.25,958.25,5,0
2026-01-26,ST001,SKU0022,24.07,349.69,806.96,6,0
2026-02-02,ST001,SKU0022,52.84,767.83,1771.88,1,33
2026-02-09,ST001,SKU0022,48.13,699.3,1613.73,2,0
2026-02-16,ST001,SKU0022,43.08,625.92,1444.39,3,0
2026-02-23,ST001,SKU0022,37.63,546.8,1261.81,4,0
2026-03-02,ST001,SKU0022,33.34,484.37,1117.75,5,0
2026-03-09,ST001,SKU0022,28.42,412.92,952.88,6,0
2026-03-16,ST001,SKU0022,56.46,820.41,1893.22,1,33
2026-03-23,ST001,SKU0022,51.17,743.51,1715.76,2,0
2026-03-30,ST001,SKU0022,46.52,675.92,1559.79,3,0
2026-04-06,ST001,SKU0022,40.66,590.77,1363.28,4,0
2026-04-13,ST001,SKU0022,35.08,509.74,1176.3,5,0
2026-04-20,ST001,SKU0022,29.98,435.56,1005.11,6,0
2026-04-27,ST001,SKU0022,57.19,831.01,1917.66,1,33
2026-05-04,ST001,SKU0022,51.86,753.58,1738.98,2,0
2026-05-11,ST001,SKU0022,46.17,670.84,1548.05,3,0
2026-05-18,ST001,SKU0022,40.65,590.71,1363.15,4,0
2026-05-25,ST001,SKU0022,36.66,532.68,1229.23,5,0
2026-06-01,ST001,SKU0022,31.42,456.51,1053.45,6,0
2026-06-08,ST001,SKU0022,59.15,859.48,1983.37,1,33
2026-06-15,ST001,SKU0022,54.03,784.99,1811.48,2,0
2026-06-22,ST001,SKU0022,47.61,691.77,1596.35,3,0
2024-07-01,ST002,SKU0022,27.39,397.91,918.22,1,0
2024-07-08,ST002,SKU0022,22.31,324.19,748.11,2,0
2024-07-15,ST002,SKU0022,16.48,239.42,552.5,3,0
2024-07-22,ST002,SKU0022,11.83,171.92,396.73,4,0
2024-07-29,ST002,SKU0022,6.68,97.0,223.83,5,0
2024-08-05,ST002,SKU0022,35.02,508.79,1174.11,1,33
2024-08-12,ST002,SKU0022,29.99,435.74,1005.53,2,0
2024-08-19,ST002,SKU0022,25.18,365.86,844.28,3,0
2024-08-26,ST002,SKU0022,20.11,292.27,674.45,4,0
2024-09-02,ST002,SKU0022,15.47,224.74,518.61,5,0
2024-09-09,ST002,SKU0022,10.29,149.58,345.17,6,0
2024-09-16,ST002,SKU0022,39.04,567.28,1309.07,1,33
2024-09-23,ST002,SKU0022,34.18,496.63,1146.04,2,0
2024-09-30,ST002,SKU0022,29.47,428.23,988.2,3,0
2024-10-07,ST002,SKU0022,25.93,376.73,869.36,4,0
2024-10-14,ST002,SKU0022,20.27,294.58,679.78,5,0
2024-10-21,ST002,SKU0022,14.22,206.58,476.72,6,0
2024-10-28,ST002,SKU0022,41.93,609.22,1405.86,1,33
2024-11-04,ST002,SKU0022,36.93,536.54,1238.15,2,0
2024-11-11,ST002,SKU0022,32.22,468.15,1080.32,3,0
2024-11-18,ST002,SKU0022,26.48,384.76,887.88,4,0
2024-11-25,ST002,SKU0022,21.33,309.92,715.19,5,0
2024-12-02,ST002,SKU0022,13.99,203.27,469.07,6,0
2024-12-09,ST002,SKU0022,39.39,572.39,1320.88,1,33
2024-12-16,ST002,SKU0022,32.04,465.49,1074.18,2,0
2024-12-23,ST002,SKU0022,25.79,374.7,864.67,3,0
2024-12-30,ST002,SKU0022,19.36,281.24,648.99,4,0
2025-01-06,ST002,SKU0022,14.95,217.26,501.35,5,0
2025-01-13,ST002,SKU0022,10.39,150.99,348.42,6,0
2025-01-20,ST002,SKU0022,37.96,551.6,1272.89,1,33
2025-01-27,ST002,SKU0022,32.97,479.08,1105.54,2,0
2025-02-03,ST002,SKU0022,27.52,399.81,922.62,3,0
2025-02-10,ST002,SKU0022,21.96,319.01,736.17,4,0
2025-02-17,ST002,SKU0022,16.86,245.03,565.44,5,0
2025-02-24,ST002,SKU0022,11.37,165.27,381.39,6,0
2025-03-03,ST002,SKU0022,39.5,573.92,1324.41,1,33
2025-03-10,ST002,SKU0022,34.39,499.7,1153.13,2,0
2025-03-17,ST002,SKU0022,30.16,438.16,1011.12,3,0
2025-03-24,ST002,SKU0022,25.31,367.82,848.81,4,0
2025-03-31,ST002,SKU0022,20.74,301.35,695.41,5,0
2025-04-07,ST002,SKU0022,16.62,241.52,557.34,6,0
2025-04-14,ST002,SKU0022,44.41,645.24,1488.99,1,33
2025-04-21,ST002,SKU0022,39.48,573.63,1323.73,2,0
2025-04-28,ST002,SKU0022,34.7,504.12,1163.33,3,0
2025-05-05,ST002,SKU0022,29.88,434.22,1002.02,4,0
2025-05-12,ST002,SKU0022,25.6,371.92,858.26,5,0
2025-05-19,ST002,SKU0022,20.23,294.0,678.45,6,0
2025-05-26,ST002,SKU0022,47.87,695.6,1605.19,1,33
2025-06-02,ST002,SKU0022,43.25,628.43,1450.18,2,0
2025-06-09,ST002,SKU0022,38.88,564.86,1303.48,3,0
2025-06-16,ST002,SKU0022,33.65,488.98,1128.4,4,0
2025-06-23,ST002,SKU0022,27.76,403.33,930.75,5,0
2025-06-30,ST002,SKU0022,22.73,330.23,762.06,6,0
2025-07-07,ST002,SKU0022,50.29,730.67,1686.12,1,33
2025-07-14,ST002,SKU0022,45.53,661.61,1526.77,2,0
2025-07-21,ST002,SKU0022,40.4,587.06,1354.72,3,0
2025-07-28,ST002,SKU0022,36.55,531.05,1225.48,4,0
2025-08-04,ST002,SKU0022,31.84,462.69,1067.72,5,0
2025-08-11,ST002,SKU0022,27.48,399.32,921.5,6,0
2025-08-18,ST002,SKU0022,54.29,788.8,1820.26,1,33
2025-08-25,ST002,SKU0022,49.29,716.24,1652.82,2,0
2025-09-01,ST002,SKU0022,42.74,621.07,1433.21,3,0
2025-09-08,ST002,SKU0022,37.76,548.61,1266.0,4,0
2025-09-15,ST002,SKU0022,32.54,472.87,1091.2,5,0
2025-09-22,ST002,SKU0022,27.62,401.33,926.13,6,0
2025-09-29,ST002,SKU0022,55.84,811.36,1872.33,1,33
2025-10-06,ST002,SKU0022,50.65,735.91,1698.22,2,0
2025-10-13,ST002,SKU0022,45.24,657.28,1516.77,3,0
2025-10-20,ST002,SKU0022,40.74,591.97,1366.05,4,0
2025-10-27,ST002,SKU0022,35.97,522.69,1206.17,5,0
2025-11-03,ST002,SKU0022,31.76,461.47,1064.9,6,0
2025-11-10,ST002,SKU0022,60.74,882.57,2036.65,1,33
2025-11-17,ST002,SKU0022,55.33,803.95,1855.23,2,0
2025-11-24,ST002,SKU0022,49.99,726.32,1676.08,3,0
2025-12-01,ST002,SKU0022,43.4,630.62,1455.25,4,0
2025-12-08,ST002,SKU0022,36.19,525.8,1213.36,5,0
2025-12-15,ST002,SKU0022,29.18,424.01,978.46,6,0
2025-12-22,ST002,SKU0022,54.85,796.91,1838.99,1,33
2025-12-29,ST002,SKU0022,48.1,698.93,1612.87,2,0
2026-01-05,ST002,SKU0022,43.85,637.18,1470.38,3,0
2026-01-12,ST002,SKU0022,37.95,551.47,1272.6,4,0
2026-01-19,ST002,SKU0022,33.21,482.52,1113.47,5,0
2026-01-26,ST002,SKU0022,27.96,406.26,937.51,6,0
2026-02-02,ST002,SKU0022,54.8,796.2,1837.35,1,33
2026-02-09,ST002,SKU0022,49.48,718.99,1659.17,2,0
2026-02-16,ST002,SKU0022,45.33,658.7,1520.05,3,0
2026-02-23,ST002,SKU0022,39.67,576.42,1330.17,4,0
2026-03-02,ST002,SKU0022,34.0,493.95,1139.85,5,0
2026-03-09,ST002,SKU0022,28.0,406.89,938.96,6,0
2026-03-16,ST002,SKU0022,55.81,810.9,1871.27,1,33
2026-03-23,ST002,SKU0022,51.34,745.94,1721.37,2,0
2026-03-30,ST002,SKU0022,45.76,664.87,1534.28,3,0
2026-04-06,ST002,SKU0022,39.5,574.0,1324.58,4,0
2026-04-13,ST002,SKU0022,34.53,501.67,1157.67,5,0
2026-04-20,ST002,SKU0022,29.58,429.85,991.94,6,0
2026-04-27,ST002,SKU0022,58.34,847.66,1956.09,1,33
2026-05-04,ST002,SKU0022,54.7,794.73,1833.95,2,0
2026-05-11,ST002,SKU0022,49.66,721.62,1665.24,3,0
2026-05-18,ST002,SKU0022,43.77,635.98,1467.61,4,0
2026-05-25,ST002,SKU0022,38.65,561.59,1295.94,5,0
2026-06-01,ST002,SKU0022,33.5,486.82,1123.4,6,0
2026-06-08,ST002,SKU0022,62.25,904.43,2087.09,1,33
2026-06-15,ST002,SKU0022,56.73,824.31,1902.22,2,0
2026-06-22,ST002,SKU0022,50.92,739.93,1707.5,3,0
2024-07-01,ST003,SKU0022,28.3,411.18,948.86,1,0
2024-07-08,ST003,SKU0022,23.96,348.09,803.28,2,0
2024-07-15,ST003,SKU0022,19.26,279.83,645.74,3,0
2024-07-22,ST003,SKU0022,13.81,200.63,462.98,4,0
2024-07-29,ST003,SKU0022,9.5,138.0,318.45,5,0
2024-08-05,ST003,SKU0022,38.12,553.93,1278.28,1,33
2024-08-12,ST003,SKU0022,33.11,481.09,1110.19,2,0
2024-08-19,ST003,SKU0022,28.74,417.57,963.6,3,0
2024-08-26,ST003,SKU0022,23.0,334.17,771.15,4,0
2024-09-02,ST003,SKU0022,18.53,269.24,621.32,5,0
2024-09-09,ST003,SKU0022,13.05,189.6,437.54,6,0
2024-09-16,ST003,SKU0022,40.92,594.52,1371.94,1,33
2024-09-23,ST003,SKU0022,35.45,515.04,1188.52,2,0
2024-09-30,ST003,SKU0022,30.04,436.54,1007.37,3,0
2024-10-07,ST003,SKU0022,25.17,365.72,843.94,4,0
2024-10-14,ST003,SKU0022,21.4,311.0,717.68,5,0
2024-10-21,ST003,SKU0022,16.43,238.79,551.04,6,0
2024-10-28,ST003,SKU0022,44.33,644.16,1486.48,1,33
2024-11-04,ST003,SKU0022,39.96,580.59,1339.8,2,0
2024-11-11,ST003,SKU0022,34.46,500.65,1155.31,3,0
2024-11-18,ST003,SKU0022,29.42,427.52,986.57,4,0
2024-11-25,ST003,SKU0022,25.4,369.07,851.68,5,0
2024-12-02,ST003,SKU0022,18.61,270.47,624.14,6,0
2024-12-09,ST003,SKU0022,45.55,661.86,1527.34,1,33
2024-12-16,ST003,SKU0022,39.76,577.71,1333.15,2,0
2024-12-23,ST003,SKU0022,32.28,468.99,1082.26,3,0
2024-12-30,ST003,SKU0022,25.96,377.16,870.34,4,0
2025-01-06,ST003,SKU0022,21.24,308.61,712.15,5,0
2025-01-13,ST003,SKU0022,16.89,245.35,566.18,6,0
2025-01-20,ST003,SKU0022,45.27,657.72,1517.79,1,33
2025-01-27,ST003,SKU0022,40.35,586.31,1353.0,2,0
2025-02-03,ST003,SKU0022,35.05,509.29,1175.26,3,0
2025-02-10,ST003,SKU0022,29.69,431.37,995.44,4,0
2025-02-17,ST003,SKU0022,24.84,360.92,832.88,5,0
2025-02-24,ST003,SKU0022,19.99,290.51,670.39,6,0
2025-03-03,ST003,SKU0022,47.13,684.86,1580.41,1,33
2025-03-10,ST003,SKU0022,41.63,604.87,1395.83,2,0
2025-03-17,ST003,SKU0022,37.08,538.74,1243.23,3,0
2025-03-24,ST003,SKU0022,32.05,465.75,1074.79,4,0
2025-03-31,ST003,SKU0022,26.29,382.06,881.66,5,0
2025-04-07,ST003,SKU0022,21.66,314.74,726.3,6,0
2025-04-14,ST003,SKU0022,50.15,728.66,1681.48,1,33
2025-04-21,ST003,SKU0022,45.47,660.63,1524.49,2,0
2025-04-28,ST003,SKU0022,40.54,588.98,1359.16,3,0
2025-05-05,ST003,SKU0022,35.99,522.97,1206.84,4,0
2025-05-12,ST003,SKU0022,31.29,454.62,1049.11,5,0
2025-05-19,ST003,SKU0022,25.4,369.13,851.82,6,0
2025-05-26,ST003,SKU0022,52.63,764.66,1764.55,1,33
2025-06-02,ST003,SKU0022,48.81,709.2,1636.58,2,0
2025-06-09,ST003,SKU0022,44.71,649.61,1499.08,3,0
2025-06-16,ST003,SKU0022,39.2,569.64,1314.53,4,0
